1	p27
2	cMYC
3	ErbB3
4	ERa
5	IGF1R
6	CDK6
7	ErbB1_2
8	p21
9	CDK4
10	pRB
11	CDK2
12	ErbB2
13	ErbB1_3
14	CycD1
15	ErbB2_3
16	MEK1
17	CycE1
18	ErbB1
19	Akt1
1000001	EGF
