30	26	7	4	45	28	23	6	47	8	27	24	8
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	1	1	0
0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	1	0	1	0
0	0	0	0	0	0	0	0	0	1	1	0	0
0	0	0	0	0	0	0	0	0	1	1	1	0
0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	1	0
0	0	0	0	0	0	0	0	1	0	1	0	0
0	0	0	0	0	0	0	0	1	0	1	1	0
0	0	0	0	0	0	0	0	1	1	0	0	0
0	0	0	0	0	0	0	0	1	1	0	1	0
0	0	0	0	0	0	0	0	1	1	1	0	0
0	0	0	0	0	0	0	0	1	1	1	1	0
0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	1	0
0	0	0	0	0	0	0	1	0	0	1	0	0
0	0	0	0	0	0	0	1	0	0	1	1	0
0	0	0	0	0	0	0	1	0	1	0	0	0
0	0	0	0	0	0	0	1	0	1	0	1	0
0	0	0	0	0	0	0	1	0	1	1	0	0
0	0	0	0	0	0	0	1	0	1	1	1	0
0	0	0	0	0	0	0	1	1	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	1	0
0	0	0	0	0	0	0	1	1	0	1	0	0
0	0	0	0	0	0	0	1	1	0	1	1	0
0	0	0	0	0	0	0	1	1	1	0	0	0
0	0	0	0	0	0	0	1	1	1	0	1	0
0	0	0	0	0	0	0	1	1	1	1	0	0
0	0	0	0	0	0	0	1	1	1	1	1	0
0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	1	0
0	0	0	0	0	0	1	0	0	0	1	0	0
0	0	0	0	0	0	1	0	0	0	1	1	0
0	0	0	0	0	0	1	0	0	1	0	0	0
0	0	0	0	0	0	1	0	0	1	0	1	0
0	0	0	0	0	0	1	0	0	1	1	0	0
0	0	0	0	0	0	1	0	0	1	1	1	0
0	0	0	0	0	0	1	0	1	0	0	0	0
0	0	0	0	0	0	1	0	1	0	0	1	0
0	0	0	0	0	0	1	0	1	0	1	0	0
0	0	0	0	0	0	1	0	1	0	1	1	0
0	0	0	0	0	0	1	0	1	1	0	0	0
0	0	0	0	0	0	1	0	1	1	0	1	0
0	0	0	0	0	0	1	0	1	1	1	0	0
0	0	0	0	0	0	1	0	1	1	1	1	0
0	0	0	0	0	0	1	1	0	0	0	0	0
0	0	0	0	0	0	1	1	0	0	0	1	0
0	0	0	0	0	0	1	1	0	0	1	0	0
0	0	0	0	0	0	1	1	0	0	1	1	0
0	0	0	0	0	0	1	1	0	1	0	0	0
0	0	0	0	0	0	1	1	0	1	0	1	0
0	0	0	0	0	0	1	1	0	1	1	0	0
0	0	0	0	0	0	1	1	0	1	1	1	0
0	0	0	0	0	0	1	1	1	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	1	0
0	0	0	0	0	0	1	1	1	0	1	0	0
0	0	0	0	0	0	1	1	1	0	1	1	0
0	0	0	0	0	0	1	1	1	1	0	0	0
0	0	0	0	0	0	1	1	1	1	0	1	0
0	0	0	0	0	0	1	1	1	1	1	0	0
0	0	0	0	0	0	1	1	1	1	1	1	0
0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	1	0
0	0	0	0	0	1	0	0	0	0	1	0	0
0	0	0	0	0	1	0	0	0	0	1	1	0
0	0	0	0	0	1	0	0	0	1	0	0	0
0	0	0	0	0	1	0	0	0	1	0	1	0
0	0	0	0	0	1	0	0	0	1	1	0	0
0	0	0	0	0	1	0	0	0	1	1	1	0
0	0	0	0	0	1	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	1	0	0	1	0
0	0	0	0	0	1	0	0	1	0	1	0	0
0	0	0	0	0	1	0	0	1	0	1	1	0
0	0	0	0	0	1	0	0	1	1	0	0	0
0	0	0	0	0	1	0	0	1	1	0	1	0
0	0	0	0	0	1	0	0	1	1	1	0	0
0	0	0	0	0	1	0	0	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	0	1	0
0	0	0	0	0	1	0	1	0	0	1	0	0
0	0	0	0	0	1	0	1	0	0	1	1	0
0	0	0	0	0	1	0	1	0	1	0	0	0
0	0	0	0	0	1	0	1	0	1	0	1	0
0	0	0	0	0	1	0	1	0	1	1	0	0
0	0	0	0	0	1	0	1	0	1	1	1	0
0	0	0	0	0	1	0	1	1	0	0	0	0
0	0	0	0	0	1	0	1	1	0	0	1	0
0	0	0	0	0	1	0	1	1	0	1	0	0
0	0	0	0	0	1	0	1	1	0	1	1	0
0	0	0	0	0	1	0	1	1	1	0	0	0
0	0	0	0	0	1	0	1	1	1	0	1	0
0	0	0	0	0	1	0	1	1	1	1	0	0
0	0	0	0	0	1	0	1	1	1	1	1	0
0	0	0	0	0	1	1	0	0	0	0	0	0
0	0	0	0	0	1	1	0	0	0	0	1	0
0	0	0	0	0	1	1	0	0	0	1	0	0
0	0	0	0	0	1	1	0	0	0	1	1	0
0	0	0	0	0	1	1	0	0	1	0	0	0
0	0	0	0	0	1	1	0	0	1	0	1	0
0	0	0	0	0	1	1	0	0	1	1	0	0
0	0	0	0	0	1	1	0	0	1	1	1	0
0	0	0	0	0	1	1	0	1	0	0	0	0
0	0	0	0	0	1	1	0	1	0	0	1	0
0	0	0	0	0	1	1	0	1	0	1	0	0
0	0	0	0	0	1	1	0	1	0	1	1	0
0	0	0	0	0	1	1	0	1	1	0	0	0
0	0	0	0	0	1	1	0	1	1	0	1	0
0	0	0	0	0	1	1	0	1	1	1	0	0
0	0	0	0	0	1	1	0	1	1	1	1	0
0	0	0	0	0	1	1	1	0	0	0	0	0
0	0	0	0	0	1	1	1	0	0	0	1	0
0	0	0	0	0	1	1	1	0	0	1	0	0
0	0	0	0	0	1	1	1	0	0	1	1	0
0	0	0	0	0	1	1	1	0	1	0	0	0
0	0	0	0	0	1	1	1	0	1	0	1	0
0	0	0	0	0	1	1	1	0	1	1	0	0
0	0	0	0	0	1	1	1	0	1	1	1	0
0	0	0	0	0	1	1	1	1	0	0	0	0
0	0	0	0	0	1	1	1	1	0	0	1	0
0	0	0	0	0	1	1	1	1	0	1	0	0
0	0	0	0	0	1	1	1	1	0	1	1	0
0	0	0	0	0	1	1	1	1	1	0	0	0
0	0	0	0	0	1	1	1	1	1	0	1	0
0	0	0	0	0	1	1	1	1	1	1	0	0
0	0	0	0	0	1	1	1	1	1	1	1	0
0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	1	0
0	0	0	0	1	0	0	0	0	0	1	0	0
0	0	0	0	1	0	0	0	0	0	1	1	0
0	0	0	0	1	0	0	0	0	1	0	0	0
0	0	0	0	1	0	0	0	0	1	0	1	0
0	0	0	0	1	0	0	0	0	1	1	0	0
0	0	0	0	1	0	0	0	0	1	1	1	0
0	0	0	0	1	0	0	0	1	0	0	0	1
0	0	0	0	1	0	0	0	1	0	0	1	1
0	0	0	0	1	0	0	0	1	0	1	0	1
0	0	0	0	1	0	0	0	1	0	1	1	1
0	0	0	0	1	0	0	0	1	1	0	0	1
0	0	0	0	1	0	0	0	1	1	0	1	0
0	0	0	0	1	0	0	0	1	1	1	0	0
0	0	0	0	1	0	0	0	1	1	1	1	0
0	0	0	0	1	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	1	0	0	0	1	0
0	0	0	0	1	0	0	1	0	0	1	0	0
0	0	0	0	1	0	0	1	0	0	1	1	0
0	0	0	0	1	0	0	1	0	1	0	0	0
0	0	0	0	1	0	0	1	0	1	0	1	0
0	0	0	0	1	0	0	1	0	1	1	0	0
0	0	0	0	1	0	0	1	0	1	1	1	0
0	0	0	0	1	0	0	1	1	0	0	0	1
0	0	0	0	1	0	0	1	1	0	0	1	1
0	0	0	0	1	0	0	1	1	0	1	0	1
0	0	0	0	1	0	0	1	1	0	1	1	1
0	0	0	0	1	0	0	1	1	1	0	0	0
0	0	0	0	1	0	0	1	1	1	0	1	0
0	0	0	0	1	0	0	1	1	1	1	0	0
0	0	0	0	1	0	0	1	1	1	1	1	0
