77	16	204	135	188	180	19	130	146	51	32	118	1000011	159
0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	1	0
0	0	0	0	0	0	0	0	0	0	1	1	0	0
0	0	0	0	0	0	0	0	0	0	1	1	1	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	1	0
0	0	0	0	0	0	0	0	0	1	0	1	0	0
0	0	0	0	0	0	0	0	0	1	0	1	1	0
0	0	0	0	0	0	0	0	0	1	1	0	0	0
0	0	0	0	0	0	0	0	0	1	1	0	1	0
0	0	0	0	0	0	0	0	0	1	1	1	0	0
0	0	0	0	0	0	0	0	0	1	1	1	1	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	1	0
0	0	0	0	0	0	0	0	1	0	0	1	0	0
0	0	0	0	0	0	0	0	1	0	0	1	1	0
0	0	0	0	0	0	0	0	1	0	1	0	0	0
0	0	0	0	0	0	0	0	1	0	1	0	1	0
0	0	0	0	0	0	0	0	1	0	1	1	0	0
0	0	0	0	0	0	0	0	1	0	1	1	1	0
0	0	0	0	0	0	0	0	1	1	0	0	0	0
0	0	0	0	0	0	0	0	1	1	0	0	1	0
0	0	0	0	0	0	0	0	1	1	0	1	0	0
0	0	0	0	0	0	0	0	1	1	0	1	1	0
0	0	0	0	0	0	0	0	1	1	1	0	0	0
0	0	0	0	0	0	0	0	1	1	1	0	1	0
0	0	0	0	0	0	0	0	1	1	1	1	0	0
0	0	0	0	0	0	0	0	1	1	1	1	1	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0	1	0
0	0	0	0	0	0	0	1	0	0	0	1	0	0
0	0	0	0	0	0	0	1	0	0	0	1	1	0
0	0	0	0	0	0	0	1	0	0	1	0	0	0
0	0	0	0	0	0	0	1	0	0	1	0	1	0
0	0	0	0	0	0	0	1	0	0	1	1	0	0
0	0	0	0	0	0	0	1	0	0	1	1	1	0
0	0	0	0	0	0	0	1	0	1	0	0	0	0
0	0	0	0	0	0	0	1	0	1	0	0	1	0
0	0	0	0	0	0	0	1	0	1	0	1	0	0
0	0	0	0	0	0	0	1	0	1	0	1	1	0
0	0	0	0	0	0	0	1	0	1	1	0	0	0
0	0	0	0	0	0	0	1	0	1	1	0	1	0
0	0	0	0	0	0	0	1	0	1	1	1	0	0
0	0	0	0	0	0	0	1	0	1	1	1	1	0
0	0	0	0	0	0	0	1	1	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	0	1	0
0	0	0	0	0	0	0	1	1	0	0	1	0	0
0	0	0	0	0	0	0	1	1	0	0	1	1	0
0	0	0	0	0	0	0	1	1	0	1	0	0	0
0	0	0	0	0	0	0	1	1	0	1	0	1	0
0	0	0	0	0	0	0	1	1	0	1	1	0	0
0	0	0	0	0	0	0	1	1	0	1	1	1	0
0	0	0	0	0	0	0	1	1	1	0	0	0	0
0	0	0	0	0	0	0	1	1	1	0	0	1	0
0	0	0	0	0	0	0	1	1	1	0	1	0	0
0	0	0	0	0	0	0	1	1	1	0	1	1	0
0	0	0	0	0	0	0	1	1	1	1	0	0	0
0	0	0	0	0	0	0	1	1	1	1	0	1	0
0	0	0	0	0	0	0	1	1	1	1	1	0	0
0	0	0	0	0	0	0	1	1	1	1	1	1	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	1	0
0	0	0	0	0	0	1	0	0	0	0	1	0	0
0	0	0	0	0	0	1	0	0	0	0	1	1	0
0	0	0	0	0	0	1	0	0	0	1	0	0	0
0	0	0	0	0	0	1	0	0	0	1	0	1	0
0	0	0	0	0	0	1	0	0	0	1	1	0	0
0	0	0	0	0	0	1	0	0	0	1	1	1	0
0	0	0	0	0	0	1	0	0	1	0	0	0	0
0	0	0	0	0	0	1	0	0	1	0	0	1	0
0	0	0	0	0	0	1	0	0	1	0	1	0	0
0	0	0	0	0	0	1	0	0	1	0	1	1	0
0	0	0	0	0	0	1	0	0	1	1	0	0	0
0	0	0	0	0	0	1	0	0	1	1	0	1	0
0	0	0	0	0	0	1	0	0	1	1	1	0	0
0	0	0	0	0	0	1	0	0	1	1	1	1	0
0	0	0	0	0	0	1	0	1	0	0	0	0	0
0	0	0	0	0	0	1	0	1	0	0	0	1	0
0	0	0	0	0	0	1	0	1	0	0	1	0	0
0	0	0	0	0	0	1	0	1	0	0	1	1	0
0	0	0	0	0	0	1	0	1	0	1	0	0	0
0	0	0	0	0	0	1	0	1	0	1	0	1	0
0	0	0	0	0	0	1	0	1	0	1	1	0	0
0	0	0	0	0	0	1	0	1	0	1	1	1	0
0	0	0	0	0	0	1	0	1	1	0	0	0	0
0	0	0	0	0	0	1	0	1	1	0	0	1	0
0	0	0	0	0	0	1	0	1	1	0	1	0	0
0	0	0	0	0	0	1	0	1	1	0	1	1	0
0	0	0	0	0	0	1	0	1	1	1	0	0	0
0	0	0	0	0	0	1	0	1	1	1	0	1	0
0	0	0	0	0	0	1	0	1	1	1	1	0	0
0	0	0	0	0	0	1	0	1	1	1	1	1	0
0	0	0	0	0	0	1	1	0	0	0	0	0	0
0	0	0	0	0	0	1	1	0	0	0	0	1	0
0	0	0	0	0	0	1	1	0	0	0	1	0	0
0	0	0	0	0	0	1	1	0	0	0	1	1	0
0	0	0	0	0	0	1	1	0	0	1	0	0	0
0	0	0	0	0	0	1	1	0	0	1	0	1	0
0	0	0	0	0	0	1	1	0	0	1	1	0	0
0	0	0	0	0	0	1	1	0	0	1	1	1	0
0	0	0	0	0	0	1	1	0	1	0	0	0	0
0	0	0	0	0	0	1	1	0	1	0	0	1	0
0	0	0	0	0	0	1	1	0	1	0	1	0	0
0	0	0	0	0	0	1	1	0	1	0	1	1	0
0	0	0	0	0	0	1	1	0	1	1	0	0	0
0	0	0	0	0	0	1	1	0	1	1	0	1	0
0	0	0	0	0	0	1	1	0	1	1	1	0	0
0	0	0	0	0	0	1	1	0	1	1	1	1	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	1	0
0	0	0	0	0	0	1	1	1	0	0	1	0	0
0	0	0	0	0	0	1	1	1	0	0	1	1	0
0	0	0	0	0	0	1	1	1	0	1	0	0	0
0	0	0	0	0	0	1	1	1	0	1	0	1	0
0	0	0	0	0	0	1	1	1	0	1	1	0	0
0	0	0	0	0	0	1	1	1	0	1	1	1	0
0	0	0	0	0	0	1	1	1	1	0	0	0	0
0	0	0	0	0	0	1	1	1	1	0	0	1	0
0	0	0	0	0	0	1	1	1	1	0	1	0	0
0	0	0	0	0	0	1	1	1	1	0	1	1	0
0	0	0	0	0	0	1	1	1	1	1	0	0	0
0	0	0	0	0	0	1	1	1	1	1	0	1	0
0	0	0	0	0	0	1	1	1	1	1	1	0	0
0	0	0	0	0	0	1	1	1	1	1	1	1	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	1	0
0	0	0	0	0	1	0	0	0	0	0	1	0	0
0	0	0	0	0	1	0	0	0	0	0	1	1	0
0	0	0	0	0	1	0	0	0	0	1	0	0	0
0	0	0	0	0	1	0	0	0	0	1	0	1	0
0	0	0	0	0	1	0	0	0	0	1	1	0	0
0	0	0	0	0	1	0	0	0	0	1	1	1	0
0	0	0	0	0	1	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0	1	0	0	1	0
0	0	0	0	0	1	0	0	0	1	0	1	0	0
0	0	0	0	0	1	0	0	0	1	0	1	1	0
0	0	0	0	0	1	0	0	0	1	1	0	0	0
0	0	0	0	0	1	0	0	0	1	1	0	1	0
0	0	0	0	0	1	0	0	0	1	1	1	0	0
0	0	0	0	0	1	0	0	0	1	1	1	1	0
0	0	0	0	0	1	0	0	1	0	0	0	0	0
0	0	0	0	0	1	0	0	1	0	0	0	1	0
0	0	0	0	0	1	0	0	1	0	0	1	0	0
0	0	0	0	0	1	0	0	1	0	0	1	1	0
0	0	0	0	0	1	0	0	1	0	1	0	0	0
0	0	0	0	0	1	0	0	1	0	1	0	1	0
0	0	0	0	0	1	0	0	1	0	1	1	0	0
0	0	0	0	0	1	0	0	1	0	1	1	1	0
0	0	0	0	0	1	0	0	1	1	0	0	0	0
0	0	0	0	0	1	0	0	1	1	0	0	1	0
0	0	0	0	0	1	0	0	1	1	0	1	0	0
0	0	0	0	0	1	0	0	1	1	0	1	1	0
0	0	0	0	0	1	0	0	1	1	1	0	0	0
0	0	0	0	0	1	0	0	1	1	1	0	1	0
0	0	0	0	0	1	0	0	1	1	1	1	0	0
0	0	0	0	0	1	0	0	1	1	1	1	1	0
0	0	0	0	0	1	0	1	0	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	0	0	1	0
0	0	0	0	0	1	0	1	0	0	0	1	0	0
0	0	0	0	0	1	0	1	0	0	0	1	1	0
0	0	0	0	0	1	0	1	0	0	1	0	0	0
0	0	0	0	0	1	0	1	0	0	1	0	1	0
0	0	0	0	0	1	0	1	0	0	1	1	0	0
0	0	0	0	0	1	0	1	0	0	1	1	1	0
0	0	0	0	0	1	0	1	0	1	0	0	0	0
0	0	0	0	0	1	0	1	0	1	0	0	1	0
0	0	0	0	0	1	0	1	0	1	0	1	0	0
0	0	0	0	0	1	0	1	0	1	0	1	1	0
0	0	0	0	0	1	0	1	0	1	1	0	0	0
0	0	0	0	0	1	0	1	0	1	1	0	1	0
0	0	0	0	0	1	0	1	0	1	1	1	0	0
0	0	0	0	0	1	0	1	0	1	1	1	1	0
0	0	0	0	0	1	0	1	1	0	0	0	0	0
0	0	0	0	0	1	0	1	1	0	0	0	1	0
0	0	0	0	0	1	0	1	1	0	0	1	0	0
0	0	0	0	0	1	0	1	1	0	0	1	1	0
0	0	0	0	0	1	0	1	1	0	1	0	0	0
0	0	0	0	0	1	0	1	1	0	1	0	1	0
0	0	0	0	0	1	0	1	1	0	1	1	0	0
0	0	0	0	0	1	0	1	1	0	1	1	1	0
0	0	0	0	0	1	0	1	1	1	0	0	0	0
0	0	0	0	0	1	0	1	1	1	0	0	1	0
0	0	0	0	0	1	0	1	1	1	0	1	0	0
0	0	0	0	0	1	0	1	1	1	0	1	1	0
0	0	0	0	0	1	0	1	1	1	1	0	0	0
0	0	0	0	0	1	0	1	1	1	1	0	1	0
0	0	0	0	0	1	0	1	1	1	1	1	0	0
0	0	0	0	0	1	0	1	1	1	1	1	1	0
0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	1	1	0	0	0	0	0	1	0
0	0	0	0	0	1	1	0	0	0	0	1	0	0
0	0	0	0	0	1	1	0	0	0	0	1	1	0
0	0	0	0	0	1	1	0	0	0	1	0	0	0
0	0	0	0	0	1	1	0	0	0	1	0	1	0
0	0	0	0	0	1	1	0	0	0	1	1	0	0
0	0	0	0	0	1	1	0	0	0	1	1	1	0
0	0	0	0	0	1	1	0	0	1	0	0	0	0
0	0	0	0	0	1	1	0	0	1	0	0	1	0
0	0	0	0	0	1	1	0	0	1	0	1	0	0
0	0	0	0	0	1	1	0	0	1	0	1	1	0
0	0	0	0	0	1	1	0	0	1	1	0	0	0
0	0	0	0	0	1	1	0	0	1	1	0	1	0
0	0	0	0	0	1	1	0	0	1	1	1	0	0
0	0	0	0	0	1	1	0	0	1	1	1	1	0
0	0	0	0	0	1	1	0	1	0	0	0	0	0
0	0	0	0	0	1	1	0	1	0	0	0	1	0
0	0	0	0	0	1	1	0	1	0	0	1	0	0
0	0	0	0	0	1	1	0	1	0	0	1	1	0
0	0	0	0	0	1	1	0	1	0	1	0	0	0
0	0	0	0	0	1	1	0	1	0	1	0	1	0
0	0	0	0	0	1	1	0	1	0	1	1	0	0
0	0	0	0	0	1	1	0	1	0	1	1	1	0
0	0	0	0	0	1	1	0	1	1	0	0	0	0
0	0	0	0	0	1	1	0	1	1	0	0	1	0
0	0	0	0	0	1	1	0	1	1	0	1	0	0
0	0	0	0	0	1	1	0	1	1	0	1	1	0
0	0	0	0	0	1	1	0	1	1	1	0	0	0
0	0	0	0	0	1	1	0	1	1	1	0	1	0
0	0	0	0	0	1	1	0	1	1	1	1	0	0
0	0	0	0	0	1	1	0	1	1	1	1	1	0
0	0	0	0	0	1	1	1	0	0	0	0	0	0
0	0	0	0	0	1	1	1	0	0	0	0	1	0
0	0	0	0	0	1	1	1	0	0	0	1	0	0
0	0	0	0	0	1	1	1	0	0	0	1	1	0
0	0	0	0	0	1	1	1	0	0	1	0	0	0
0	0	0	0	0	1	1	1	0	0	1	0	1	0
0	0	0	0	0	1	1	1	0	0	1	1	0	0
0	0	0	0	0	1	1	1	0	0	1	1	1	0
0	0	0	0	0	1	1	1	0	1	0	0	0	0
0	0	0	0	0	1	1	1	0	1	0	0	1	0
