1	exogen_CanWnt_II
2	Isl1
3	Dkk1
4	Foxc1.2
5	Mesp1 
6	canWnt
7	exogen_BMP2_II
8	Fgf8
9	GATAs
10	exogen_CanWnt_I
11	Tbx1
12	Tbx5
13	Nkx2.5 
14	Bmp2
1000001	exogen_BMP2_I
