119	127	22	30	44	97	25	106	13	116	107	116
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	1	1	0
0	0	0	0	0	0	0	0	1	0	0	1
0	0	0	0	0	0	0	0	1	0	1	1
0	0	0	0	0	0	0	0	1	1	0	1
0	0	0	0	0	0	0	0	1	1	1	1
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	1	0	0	1	0
0	0	0	0	0	0	0	1	0	1	0	0
0	0	0	0	0	0	0	1	0	1	1	0
0	0	0	0	0	0	0	1	1	0	0	1
0	0	0	0	0	0	0	1	1	0	1	1
0	0	0	0	0	0	0	1	1	1	0	1
0	0	0	0	0	0	0	1	1	1	1	1
0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	1	0
0	0	0	0	0	0	1	0	0	1	0	0
0	0	0	0	0	0	1	0	0	1	1	0
0	0	0	0	0	0	1	0	1	0	0	1
0	0	0	0	0	0	1	0	1	0	1	1
0	0	0	0	0	0	1	0	1	1	0	1
0	0	0	0	0	0	1	0	1	1	1	1
0	0	0	0	0	0	1	1	0	0	0	0
0	0	0	0	0	0	1	1	0	0	1	0
0	0	0	0	0	0	1	1	0	1	0	0
0	0	0	0	0	0	1	1	0	1	1	0
0	0	0	0	0	0	1	1	1	0	0	1
0	0	0	0	0	0	1	1	1	0	1	1
0	0	0	0	0	0	1	1	1	1	0	1
0	0	0	0	0	0	1	1	1	1	1	1
0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	1	0
0	0	0	0	0	1	0	0	0	1	0	0
0	0	0	0	0	1	0	0	0	1	1	0
0	0	0	0	0	1	0	0	1	0	0	1
0	0	0	0	0	1	0	0	1	0	1	1
0	0	0	0	0	1	0	0	1	1	0	1
0	0	0	0	0	1	0	0	1	1	1	1
0	0	0	0	0	1	0	1	0	0	0	0
0	0	0	0	0	1	0	1	0	0	1	0
0	0	0	0	0	1	0	1	0	1	0	0
0	0	0	0	0	1	0	1	0	1	1	0
0	0	0	0	0	1	0	1	1	0	0	1
0	0	0	0	0	1	0	1	1	0	1	1
0	0	0	0	0	1	0	1	1	1	0	1
0	0	0	0	0	1	0	1	1	1	1	1
0	0	0	0	0	1	1	0	0	0	0	0
0	0	0	0	0	1	1	0	0	0	1	0
0	0	0	0	0	1	1	0	0	1	0	0
0	0	0	0	0	1	1	0	0	1	1	0
0	0	0	0	0	1	1	0	1	0	0	1
0	0	0	0	0	1	1	0	1	0	1	1
0	0	0	0	0	1	1	0	1	1	0	1
0	0	0	0	0	1	1	0	1	1	1	1
0	0	0	0	0	1	1	1	0	0	0	0
0	0	0	0	0	1	1	1	0	0	1	0
0	0	0	0	0	1	1	1	0	1	0	0
0	0	0	0	0	1	1	1	0	1	1	0
0	0	0	0	0	1	1	1	1	0	0	1
0	0	0	0	0	1	1	1	1	0	1	1
0	0	0	0	0	1	1	1	1	1	0	1
0	0	0	0	0	1	1	1	1	1	1	1
0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	1	0
0	0	0	0	1	0	0	0	0	1	0	0
0	0	0	0	1	0	0	0	0	1	1	0
0	0	0	0	1	0	0	0	1	0	0	1
0	0	0	0	1	0	0	0	1	0	1	1
0	0	0	0	1	0	0	0	1	1	0	1
0	0	0	0	1	0	0	0	1	1	1	1
0	0	0	0	1	0	0	1	0	0	0	1
0	0	0	0	1	0	0	1	0	0	1	1
0	0	0	0	1	0	0	1	0	1	0	1
0	0	0	0	1	0	0	1	0	1	1	1
0	0	0	0	1	0	0	1	1	0	0	1
0	0	0	0	1	0	0	1	1	0	1	1
0	0	0	0	1	0	0	1	1	1	0	1
0	0	0	0	1	0	0	1	1	1	1	1
0	0	0	0	1	0	1	0	0	0	0	0
0	0	0	0	1	0	1	0	0	0	1	0
0	0	0	0	1	0	1	0	0	1	0	0
0	0	0	0	1	0	1	0	0	1	1	0
0	0	0	0	1	0	1	0	1	0	0	1
0	0	0	0	1	0	1	0	1	0	1	1
0	0	0	0	1	0	1	0	1	1	0	1
0	0	0	0	1	0	1	0	1	1	1	1
0	0	0	0	1	0	1	1	0	0	0	1
0	0	0	0	1	0	1	1	0	0	1	1
0	0	0	0	1	0	1	1	0	1	0	1
0	0	0	0	1	0	1	1	0	1	1	1
0	0	0	0	1	0	1	1	1	0	0	1
0	0	0	0	1	0	1	1	1	0	1	1
0	0	0	0	1	0	1	1	1	1	0	1
0	0	0	0	1	0	1	1	1	1	1	1
0	0	0	0	1	1	0	0	0	0	0	0
0	0	0	0	1	1	0	0	0	0	1	0
