1	Meta
2	Upper
3	Meta2
4	RpoS
5	PtsN
6	Crc
7	RpoH
8	ProX
9	PprA
10	XylS
11	XylR
12	XylSh
13	IHF
14	TurA
1000001	m-xyl
1000002	CAA
1000003	Cold
1000004	RpoN
1000005	Glu
1000006	RpoD
1000007	CellDens
1000008	Heat
1000009	HU
1000010	3MBz
