1	IL10
2	GATA3
3	Tbet
4	IFNg
5	STAT3
6	STAT6
7	IL12R
8	IFNbR
9	STAT1
10	IRAK
11	NFAT
12	IL10R
13	IL18R
14	STAT4
15	JAK1
16	IL4
17	IL4R
18	SOCS1
19	IFNgR
1000001	TCR
1000002	IFNb
1000003	IL18
1000004	IL12
