1	ATM
2	DSB
3	XPF
4	BRCA1
5	FANCD2I
6	H2AX
7	USP1
8	RAD51
9	p53
10	MRN
11	FANCM
12	ssDNARPA
13	FANCD1N
14	CHK2
15	ATR
16	KU
17	FANCJBRCA1
18	PCNATLS
19	FAN1
20	ADD
21	ICL
22	NHEJ
23	HRR
24	DNAPK
25	MUS81
26	CHK1
27	CHKREC
28	FAcore
