1	DKK1
2	SNAI2
3	Migration
4	CDH1
5	TWIST1
6	Apoptosis
7	CellCycleArrest
8	p21
9	EMT
10	ZEB2
11	miR200
12	CDH2
13	AKT1
14	TGFbeta
15	SMAD
16	p63
17	miR34
18	miR203
19	p53
20	ZEB1
21	SNAI1
22	ERK
23	Invasion
24	VIM
25	AKT2
26	NICD
27	p73
28	Metastasis
29	GF
30	CTNNB1
1000001	ECM
1000002	DNAdamage
