1	CBX2
2	FGF9
3	WT1pKTS
4	AMH
5	DMRT1
6	DHH
7	NR5A1
8	RSPO1
9	GATA4
10	PGD2
11	UGR
12	WNT4
13	SOX9
14	CTNNB1
15	WT1mKTS
16	SRY
17	NR0B1
18	FOXL2
19	DKK1
