1000001	41	8	33	7	1000002	1	57	1000006	40	2	1000008	27
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1
0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	1	1	1
0	0	0	0	0	0	0	0	0	1	0	0	1
0	0	0	0	0	0	0	0	0	1	0	1	1
0	0	0	0	0	0	0	0	0	1	1	0	1
0	0	0	0	0	0	0	0	0	1	1	1	1
0	0	0	0	0	0	0	0	1	0	0	0	1
0	0	0	0	0	0	0	0	1	0	0	1	1
0	0	0	0	0	0	0	0	1	0	1	0	1
0	0	0	0	0	0	0	0	1	0	1	1	1
0	0	0	0	0	0	0	0	1	1	0	0	1
0	0	0	0	0	0	0	0	1	1	0	1	1
0	0	0	0	0	0	0	0	1	1	1	0	1
0	0	0	0	0	0	0	0	1	1	1	1	1
0	0	0	0	0	0	0	1	0	0	0	0	1
0	0	0	0	0	0	0	1	0	0	0	1	1
0	0	0	0	0	0	0	1	0	0	1	0	1
0	0	0	0	0	0	0	1	0	0	1	1	1
0	0	0	0	0	0	0	1	0	1	0	0	1
0	0	0	0	0	0	0	1	0	1	0	1	1
0	0	0	0	0	0	0	1	0	1	1	0	1
0	0	0	0	0	0	0	1	0	1	1	1	1
0	0	0	0	0	0	0	1	1	0	0	0	1
0	0	0	0	0	0	0	1	1	0	0	1	1
0	0	0	0	0	0	0	1	1	0	1	0	1
0	0	0	0	0	0	0	1	1	0	1	1	1
0	0	0	0	0	0	0	1	1	1	0	0	1
0	0	0	0	0	0	0	1	1	1	0	1	1
0	0	0	0	0	0	0	1	1	1	1	0	1
0	0	0	0	0	0	0	1	1	1	1	1	1
0	0	0	0	0	0	1	0	0	0	0	0	1
0	0	0	0	0	0	1	0	0	0	0	1	1
0	0	0	0	0	0	1	0	0	0	1	0	1
0	0	0	0	0	0	1	0	0	0	1	1	1
0	0	0	0	0	0	1	0	0	1	0	0	1
0	0	0	0	0	0	1	0	0	1	0	1	1
0	0	0	0	0	0	1	0	0	1	1	0	1
0	0	0	0	0	0	1	0	0	1	1	1	1
0	0	0	0	0	0	1	0	1	0	0	0	1
0	0	0	0	0	0	1	0	1	0	0	1	1
0	0	0	0	0	0	1	0	1	0	1	0	1
0	0	0	0	0	0	1	0	1	0	1	1	1
0	0	0	0	0	0	1	0	1	1	0	0	1
0	0	0	0	0	0	1	0	1	1	0	1	1
0	0	0	0	0	0	1	0	1	1	1	0	1
0	0	0	0	0	0	1	0	1	1	1	1	1
0	0	0	0	0	0	1	1	0	0	0	0	1
0	0	0	0	0	0	1	1	0	0	0	1	1
0	0	0	0	0	0	1	1	0	0	1	0	1
