1	Arr
2	Dlp
3	Arm
4	Targets
5	Fz
6	Dsh
7	Axin
8	Sgg
9	Dally
10	Pan
11	Nemo
12	APC
1000001	Hyx
1000002	Proteasome
1000003	CK1alpha
1000004	Nej
1000005	Ttv
1000006	Slmb
1000007	Nkd
1000008	Hipk
1000009	Lgs
1000010	Pygo
1000011	Wg
1000012	Boca
1000013	Gro
1000014	Wf
