1	Clb2
2	MEN
3	Yhp1
4	Cdh1
5	Cdc20
6	Swi5
7	Clb5
8	B
9	Cln2
10	Cln3
11	SFF
12	M
13	FEAR
14	SMBF
15	CD
16	Cdc14
17	CKI
18	S
