1	IL21
2	TGFB
3	IL4
4	BCL6
5	FOXP3
6	TBET
7	IL2
8	GATA3
9	IL10
10	IL9
11	RORGT
12	IFNG
1000001	IFNGe
1000002	TGFBe
1000003	IL10e
1000004	IL21e
1000005	IL2e
1000006	IL4e
